run,Final Value,Q1_0,Q2_0,Q3_0
62,40726.42255218205,0.0,34.427451208566424,20.180823433003205
57,40726.42255218239,0.0,34.427451208566424,20.18082343300391
60,40726.42255218239,0.0,34.427451208566424,20.18082343300391
58,40726.4225521826,0.0,34.427451208566424,20.180823433004353
61,40726.42255218261,0.0,34.427451208566424,20.18082343300436
65,40754.09649692688,0.0,34.427451208566424,20.180823433004903
68,40754.096496927115,0.0,34.427451208566424,20.1808234330032
71,40754.096496927115,0.0,34.427451208566424,20.1808234330032
63,40754.09649692723,0.0,34.427451208566424,20.180823433005614
64,40754.096496927436,0.0,34.427451208566424,20.18082343300605
66,40754.09649692745,0.0,34.427451208566424,20.18082343300391
69,40754.09649692745,0.0,34.427451208566424,20.18082343300391
67,40754.096496927676,0.0,34.427451208566424,20.18082343300436
70,40754.096496927676,0.0,34.427451208566424,20.18082343300436
74,40817.64319087407,0.0,34.427451208566424,17.979859254923724
77,40817.64319087431,0.0,34.427451208566424,17.979859254924783
80,40817.64319087431,0.0,34.427451208566424,17.979859254924783
72,40817.64319087442,0.0,34.427451208566424,17.97985925492374
73,40817.64319087463,0.0,34.427451208566424,17.97985925492373
75,40817.64319087465,0.0,34.427451208566424,17.979859254924826
78,40817.64319087466,0.0,34.427451208566424,17.979859254924786
76,40817.643190874864,0.0,34.427451208566424,17.979859254924786
79,40817.643190874864,0.0,34.427451208566424,17.979859254924783
83,40841.20255116817,0.0,34.427451208566424,22.828033570214757
89,40841.2025511684,0.0,34.427451208566424,22.828033570214757
86,40841.202551168404,0.0,34.427451208566424,22.828033570214757
81,40841.20255116851,0.0,34.427451208566424,22.828033570214757
82,40841.20255116873,0.0,34.427451208566424,22.828033570214757
84,40841.202551168746,0.0,34.427451208566424,22.828033570214757
87,40841.202551168746,0.0,34.427451208566424,22.828033570214757
85,40841.20255116896,0.0,34.427451208566424,22.828033570214757
88,40841.20255116896,0.0,34.427451208566424,22.828033570214757
226,40937.23524736635,0.0,34.427451208566424,22.72803357021536
227,40937.37827559096,0.0,34.427451208566424,22.72803357021536
225,40937.378275591305,1.2992781453898974e-14,34.427451208566424,22.72803357021536
230,40937.577923546414,0.0,34.427451208566424,22.72803357021536
233,40937.577923546414,0.0,34.427451208566424,22.828033570214757
231,40937.57792354675,0.0,34.427451208566424,22.72803357021536
228,40937.577923546756,1.2992781453898974e-14,34.427451208566424,22.72803357021536
229,40937.57792354697,0.0,34.427451208566424,22.72803357021536
232,40937.57792354697,0.0,34.427451208566424,22.828033570214757
236,40951.18759214693,0.0,34.427451208566424,22.828033570214757
234,40951.18759214728,0.0,34.427451208566424,22.828033570214757
235,40951.18759214749,0.0,34.427451208566424,22.828033570214757
239,40951.34340970224,0.0,34.427451208566424,22.72803357021536
242,40951.34340970224,0.0,34.427451208566424,22.72803357021536
240,40951.343409702575,0.0,34.427451208566424,22.72803357021536
237,40951.34340970258,1.2992781453898974e-14,34.427451208566424,22.72803357021536
238,40951.34340970279,0.0,34.427451208566424,22.72803357021536
241,40951.34340970279,0.0,34.427451208566424,22.72803357021536
244,40978.80662470327,0.0,34.427451208566424,22.72803357021536
251,40978.87478018988,0.0,34.427451208566424,22.72803357021536
249,40978.87478019023,1.2992781453898974e-14,34.427451208566424,22.72803357021536
250,40978.87478019044,0.0,34.427451208566424,22.72803357021536
245,40978.94965292787,0.0,34.427451208566424,22.828033570214757
243,40978.94965292822,0.0,34.427451208566424,22.72803357021536
248,40979.01735444731,0.0,34.427451208566424,22.828033570214757
246,40979.01735444765,1.2992781453898974e-14,34.427451208566424,22.72803357021536
247,40979.01735444786,0.0,34.427451208566424,22.828033570214757
254,41042.56404839418,0.0,34.427451208566424,22.828033570214757
257,41042.5640483945,0.0,34.427451208566424,22.828033570214757
260,41042.5640483945,0.0,34.427451208566424,22.828033570214757
252,41042.564048394524,0.0,34.427451208566424,39.210356249645166
253,41042.564048394735,1.2992781453898974e-14,34.427451208566424,22.828033570214757
255,41042.56404839484,0.0,34.427451208566424,39.21035624964283
258,41042.56404839484,0.0,34.427451208566424,39.21035624964283
256,41042.564048395056,0.0,34.427451208566424,39.21035624964135
259,41042.564048395056,0.0,34.427451208566424,39.21035624964135
264,41065.677650549726,1.2992781453898974e-14,34.427451208566424,22.72803357021536
265,41065.677650549944,0.0,34.427451208566424,22.72803357021536
263,41066.164439799424,0.0,34.427451208566424,22.828033570214757
269,41066.16443979974,0.0,34.427451208566424,22.828033570214757
266,41066.164439799744,0.0,34.427451208566424,22.828033570214757
261,41066.16443979978,0.0,34.427451208566424,22.828033570214757
262,41066.16443979998,0.0,34.427451208566424,22.828033570214757
267,41066.16443980008,0.0,34.427451208566424,22.828033570214757
268,41066.1644398003,0.0,34.427451208566424,22.828033570214757
1172,41152.174378941905,0.0,41.075585154668886,23.9058642023408
1170,41152.17437894225,0.0,41.075585154668886,23.90586420234221
1171,41152.17437894246,0.0,41.075585154668886,23.905864202343082
1178,41152.28020357596,0.0,41.075585154668886,17.07836092482736
1175,41152.280203576025,0.0,41.075585154668886,17.07836092482737
1173,41152.280203576294,0.0,41.075585154668886,14.206505456433087
1176,41152.280203576294,0.0,41.075585154668886,14.206505456433085
1174,41152.28020357651,0.0,41.075585154668886,14.206505456431605
1177,41152.28020357651,0.0,41.075585154668886,17.078360924828512
1181,41165.983695497875,1.2992781453898974e-14,41.075585154668886,21.078051931255068
1179,41165.983695498224,0.0,41.075585154668886,21.078051931256486
1180,41165.983695498435,0.0,41.075585154668886,21.078051931257335
1184,41166.045689731785,0.0,41.075585154668886,17.07836092482736
1187,41166.045689731785,0.0,41.075585154668886,17.078360924827358
1185,41166.04568973212,0.0,41.075585154668886,17.078360924828072
1182,41166.04568973213,0.0,41.075585154668886,17.078360924828072
1183,41166.04568973234,1.2992781453898974e-14,41.075585154668886,17.0783609248285
1186,41166.04568973234,0.0,41.075585154668886,17.07836092482851
1193,41193.719634476845,0.0,41.075585154668886,17.078360924827358
1196,41193.719634476845,0.0,41.075585154668886,17.078360924827358
1191,41193.719634477195,0.0,41.075585154668886,17.078360924828072
1194,41193.719634477195,0.0,41.075585154668886,17.078360924828072
1192,41193.71963447741,0.0,41.075585154668886,17.078360924828516
1195,41193.71963447741,0.0,41.075585154668886,17.078360924828516
1190,41193.71963447752,0.0,41.075585154668886,17.078360924822487
1188,41193.71963447788,0.0,41.075585154668886,17.078360924823198
1189,41193.71963447808,0.0,41.075585154668886,17.07836092482362
1202,41257.26632842404,0.0,41.075585154668886,17.078360924827358
1205,41257.26632842404,0.0,41.075585154668886,17.078360924827358
1200,41257.26632842439,0.0,41.075585154668886,17.078360924828072
1203,41257.26632842439,0.0,41.075585154668886,17.078360924828072
1201,41257.2663284246,0.0,41.075585154668886,17.078360924828516
1204,41257.2663284246,0.0,41.075585154668886,17.078360924828516
1199,41257.266328424725,0.0,41.075585154668886,17.078360924822483
1197,41257.266328425074,0.0,41.075585154668886,17.078360924823198
1198,41257.26632842528,0.0,41.075585154668886,17.078360924823627
1211,41314.78153782092,0.0,41.075585154668886,25.817332233287743
1214,41314.78153782092,0.0,41.075585154668886,25.817332233287743
1209,41314.78153782126,0.0,41.075585154668886,25.817332233287743
1212,41314.78153782126,0.0,41.075585154668886,25.817332233287743
1210,41314.78153782147,0.0,41.075585154668886,25.817332233287743
1213,41314.78153782147,0.0,41.075585154668886,25.817332233287743
1208,41314.781537821575,0.0,41.075585154668886,25.817332233287743
1206,41314.781537821924,0.0,41.075585154668886,25.817332233287743
1207,41314.781537822135,0.0,41.075585154668886,25.817332233287743
1352,41376.98741519212,0.0,41.075585154668886,25.717332233290662
1350,41376.98741519246,0.0,41.075585154668886,25.717332233290662
1351,41376.98741519267,0.0,41.075585154668886,25.717332233290662
1355,41377.1908813798,0.0,41.075585154668886,24.691447695533604
1353,41377.19088138015,0.0,41.075585154668886,24.69144769553503
1354,41377.19088138036,0.0,41.075585154668886,24.691447695535906
1358,41377.20106109706,0.0,41.075585154668886,24.034681403809742
1356,41377.2010610974,0.0,41.075585154668886,24.034681403810456
1357,41377.201061097614,0.0,41.075585154668886,24.034681403810893
1360,41390.653703523465,0.0,41.075585154668886,25.717332233290662
1361,41390.796731748094,0.0,41.075585154668886,25.717332233290662
1359,41390.796731748436,0.0,41.075585154668886,25.717332233290662
1364,41390.96654725289,0.0,41.075585154668886,24.034681403809742
1367,41390.96654725289,0.0,41.075585154668886,24.034681403809735
1362,41390.96654725323,0.0,41.075585154668886,24.034681403810456
1365,41390.96654725323,0.0,41.075585154668886,24.034681403810456
1363,41390.96654725344,0.0,41.075585154668886,24.034681403810893
1366,41390.96654725344,0.0,41.075585154668886,24.034681403810882
1370,41418.558792529024,0.0,41.075585154668886,25.717332233290662
1368,41418.55879252937,0.0,41.075585154668886,25.717332233290662
1369,41418.558792529584,0.0,41.075585154668886,25.717332233290662
1373,41418.640491997954,0.0,41.075585154668886,24.034681403809735
1376,41418.640491997954,0.0,41.075585154668886,24.034681403809735
1371,41418.640491998296,0.0,41.075585154668886,24.034681403810456
1374,41418.640491998296,0.0,41.075585154668886,24.034681403810456
1372,41418.64049199851,0.0,41.075585154668886,24.034681403810875
1375,41418.64049199851,1.2992781453898974e-14,41.075585154668886,24.034681403810882
1379,41482.18718594485,0.0,41.075585154668886,24.03468140381186
1382,41482.18718594515,0.0,41.075585154668886,24.034681403809742
1385,41482.18718594515,0.0,41.075585154668886,24.034681403809742
1377,41482.18718594519,0.0,41.075585154668886,24.034681403812566
1378,41482.18718594541,1.2992781453898974e-14,41.075585154668886,24.034681403813003
1380,41482.18718594549,0.0,41.075585154668886,24.034681403810456
1383,41482.18718594549,0.0,41.075585154668886,24.034681403810456
1381,41482.1871859457,0.0,41.075585154668886,24.034681403810893
1384,41482.1871859457,0.0,41.075585154668886,24.034681403810893
1388,41539.81021661163,0.0,41.075585154668886,36.10789374146498
1391,41539.81021661192,0.0,41.075585154668886,36.10789374146285
1394,41539.81021661192,0.0,41.075585154668886,36.10789374146285
1386,41539.81021661198,0.0,41.075585154668886,25.817332233287743
1387,41539.81021661219,0.0,41.075585154668886,25.817332233287743
1389,41539.81021661226,0.0,41.075585154668886,25.817332233287747
1392,41539.81021661226,0.0,41.075585154668886,25.817332233287747
1390,41539.81021661247,0.0,41.075585154668886,25.817332233287743
1393,41539.81021661247,0.0,41.075585154668886,25.817332233287747
272,41625.7366095284,0.0,34.427451208566424,22.72803357021536
270,41625.73660952875,0.0,34.427451208566424,22.72803357021536
271,41625.73660952896,0.0,34.427451208566424,22.72803357021536
275,41625.85751324076,1.2992781453898974e-14,34.427451208566424,22.05679018155346
278,41625.857513240764,0.0,34.427451208566424,22.0567901815534
273,41625.857513241106,0.0,34.427451208566424,22.05679018155417
276,41625.85751324111,0.0,34.427451208566424,22.05679018155411
274,41625.85751324132,1.2992781453898974e-14,34.427451208566424,22.0567901815546
277,41625.857513241324,0.0,34.427451208566424,22.056790181554536
281,41639.54592608438,0.0,34.427451208566424,22.72803357021536
279,41639.54592608473,0.0,34.427451208566424,22.72803357021536
280,41639.54592608493,0.0,34.427451208566424,22.72803357021536
284,41639.62299939658,1.2992781453898974e-14,34.427451208566424,22.05679018155346
287,41639.62299939658,1.2992781453898974e-14,34.427451208566424,22.05679018155346
282,41639.62299939693,0.0,34.427451208566424,22.05679018155417
285,41639.62299939693,0.0,34.427451208566424,22.05679018155417
283,41639.62299939714,1.2992781453898974e-14,34.427451208566424,22.0567901815546
286,41639.62299939714,1.2992781453898974e-14,34.427451208566424,22.0567901815546
290,41667.29694414134,0.0,34.427451208566424,22.056790181555744
293,41667.296944141664,1.2992781453898974e-14,34.42745120856647,22.05679018155339
296,41667.296944141664,1.2992781453898974e-14,34.427451208566424,22.05679018155339
288,41667.296944141686,0.0,34.427451208566396,22.056790181556455
289,41667.29694414189,0.0,34.427451208566424,22.056790181556885
291,41667.296944142,0.0,34.427451208566424,22.056790181554103
294,41667.296944142,0.0,34.427451208566424,22.056790181554103
292,41667.29694414222,0.0,34.427451208566424,22.056790181554536
295,41667.29694414222,0.0,34.427451208566424,22.056790181554536
299,41730.84363808853,1.2992781453898974e-14,34.427451208566424,17.97985925492283
302,41730.843638088845,1.2992781453898974e-14,34.427451208566424,22.05679018155346
305,41730.843638088845,1.2992781453898974e-14,34.427451208566424,22.05679018155346
297,41730.84363808887,0.0,34.427451208566424,22.056790181556504
298,41730.84363808908,0.0,34.427451208566424,22.056790181556885
300,41730.843638089194,0.0,34.427451208566424,22.05679018155417
303,41730.843638089194,0.0,34.427451208566424,22.05679018155417
301,41730.843638089405,1.2992781453898974e-14,34.427451208566424,22.0567901815546
304,41730.84363808941,0.0,34.427451208566424,22.056790181554536
308,41754.43207540945,0.0,34.427451208566424,22.828033570214757
311,41754.43207540978,0.0,34.427451208566424,22.828033570214757
314,41754.43207540978,0.0,34.427451208566424,22.828033570214757
306,41754.43207540981,0.0,34.427451208566424,22.828033570214757
307,41754.43207541001,0.0,34.427451208566424,22.828033570214757
309,41754.43207541012,0.0,34.427451208566424,22.828033570214757
312,41754.43207541012,0.0,34.427451208566424,22.828033570214757
310,41754.432075410325,0.0,34.427451208566424,22.828033570214757
313,41754.432075410325,0.0,34.427451208566424,22.828033570214757
92,41997.15418841449,0.0,34.427451208566424,10.69964769399722
95,41997.15418841473,0.0,34.427451208566424,10.699647693995518
98,41997.15418841473,0.0,34.427451208566424,10.699647693995518
90,41997.15418841484,0.0,34.427451208566424,10.699647693997933
91,41997.15418841505,0.0,34.427451208566424,10.699647693998378
93,41997.15418841507,0.0,34.427451208566424,10.699647693996228
96,41997.15418841507,0.0,34.427451208566424,10.699647693996228
94,41997.15418841528,0.0,34.427451208566424,10.699647693996658
97,41997.15418841528,0.0,34.427451208566424,10.699647693996662
101,42010.919674570316,0.0,34.427451208566424,10.69964769399722
104,42010.919674570556,0.0,34.427451208566424,10.699647693995518
107,42010.919674570556,0.0,34.427451208566424,10.699647693995518
99,42010.919674570665,0.0,34.427451208566424,10.699647693997933
100,42010.919674570876,0.0,34.427451208566424,10.699647693998378
102,42010.9196745709,0.0,34.427451208566424,10.699647693996228
105,42010.9196745709,0.0,34.427451208566424,10.699647693996228
103,42010.91967457111,0.0,34.427451208566424,10.699647693996658
106,42010.91967457111,0.0,34.427451208566424,10.699647693996662
110,42038.45104505797,0.0,34.427451208566424,10.699647693997216
116,42038.4510450582,0.0,34.427451208566424,10.699647693995518
108,42038.45104505831,0.0,34.427451208566424,10.699647693997925
111,42038.45104505854,0.0,34.427451208566424,10.699647693996228
114,42038.45104505854,0.0,34.427451208566424,10.699647693996228
113,42038.59361931562,0.0,34.427451208566424,10.699647693995521
109,42038.59361931594,0.0,34.427451208566424,10.699647693998374
112,42038.593619316176,0.0,34.427451208566424,10.69964769399667
115,42038.593619316176,0.0,34.427451208566424,10.699647693996663
1397,42065.34574912956,0.0,41.075585154668886,25.717332233290662
1395,42065.345749129905,0.0,41.075585154668886,25.717332233290662
1396,42065.345749130116,0.0,41.075585154668886,25.717332233290662
1400,42065.4806507914,1.2992781453898974e-14,41.075585154668886,18.95432767337104
1403,42065.4806507914,1.2992781453898974e-14,41.075585154668886,18.95432767337104
1398,42065.48065079175,0.0,41.075585154668886,18.954327673371747
1401,42065.48065079175,0.0,41.075585154668886,18.954327673371747
1399,42065.480650791964,1.2992781453898974e-14,41.075585154668886,18.954327673372177
1402,42065.480650791964,1.2992781453898974e-14,41.075585154668886,18.954327673372177
1406,42079.15506568554,0.0,41.075585154668886,24.829985428357187
1404,42079.15506568588,0.0,41.075585154668886,24.8299854283586
1405,42079.15506568609,0.0,41.075585154668886,24.829985428359468
1409,42079.24613694723,1.2992781453898974e-14,41.075585154668886,18.95432767337104
1412,42079.24613694724,1.2992781453898974e-14,41.075585154668886,18.954327673370965
1407,42079.24613694758,0.0,41.075585154668886,18.954327673371747
1410,42079.24613694759,0.0,41.075585154668886,18.954327673371687
1408,42079.24613694779,1.2992781453898974e-14,41.075585154668886,18.954327673372177
1411,42079.2461369478,1.2992781453898974e-14,41.075585154668886,18.954327673372113
119,42102.027471759924,0.0,34.427451208566424,17.97985925492376
122,42102.02747176016,0.0,34.427451208566424,17.979859254924826
125,42102.02747176016,0.0,34.427451208566424,17.979859254924826
117,42102.02747176027,0.0,34.427451208566424,17.97985925492376
118,42102.027471760484,0.0,34.427451208566424,17.97985925492376
120,42102.02747176051,0.0,34.427451208566424,17.979859254924826
123,42102.02747176051,0.0,34.427451208566424,17.979859254924826
121,42102.02747176072,0.0,34.427451208566424,17.979859254924826
124,42102.02747176072,0.0,34.427451208566424,17.979859254924826
1415,42106.91712646648,0.0,41.075585154668886,19.1449903868757
1413,42106.91712646682,0.0,41.075585154668886,19.14499038687716
1414,42106.91712646703,0.0,41.075585154668886,19.144990386878
1418,42106.920081692304,0.0,41.0755851546689,18.954327673370965
1421,42106.920081692304,0.0,41.075585154668886,18.954327673370965
1416,42106.92008169265,0.0,41.075585154668886,18.95432767337168
1419,42106.92008169265,0.0,41.075585154668886,18.95432767337168
1417,42106.920081692864,1.2992781453898974e-14,41.075585154668886,18.954327673372113
1420,42106.920081692864,1.2992781453898974e-14,41.075585154668886,18.954327673372113
128,42125.55271764636,0.0,34.427451208566424,22.828033570214757
131,42125.552717646584,0.0,34.427451208566424,22.828033570214757
134,42125.552717646584,0.0,34.427451208566424,22.828033570214757
126,42125.55271764669,0.0,34.427451208566424,22.828033570214757
127,42125.55271764691,0.0,34.427451208566424,22.828033570214757
129,42125.552717646926,0.0,34.427451208566424,22.828033570214757
132,42125.552717646926,0.0,34.427451208566424,22.828033570214757
133,42125.55271764714,0.0,34.427451208566424,22.828033570214757
130,42125.552717647144,0.0,34.427451208566424,22.828033570214757
1424,42170.4667756392,1.2992781453898974e-14,41.075585154668886,18.95432767337316
1427,42170.46677563949,1.2992781453898974e-14,41.075585154668886,18.95432767337104
1430,42170.46677563949,1.2992781453898974e-14,41.075585154668886,18.95432767337104
1422,42170.46677563955,0.0,41.075585154668886,13.974289011246961
1423,42170.466775639754,0.0,41.075585154668886,13.974289011246967
1425,42170.46677563984,0.0,41.075585154668886,13.974289011248311
1428,42170.46677563984,0.0,41.075585154668886,18.954327673371747
1426,42170.46677564006,0.0,41.075585154668886,13.974289011248285
1429,42170.46677564006,0.0,41.075585154668886,13.974289011248302
450,42195.794934055426,0.0,34.427451208566424,22.72803357021536
451,42195.79493405564,0.0,34.427451208566424,22.72803357021536
452,42195.93796228026,0.0,34.427451208566424,22.72803357021536
455,42195.99840024198,0.0,34.427451208566424,22.72803357021536
454,42195.99840024254,0.0,34.427451208566424,22.72803357021536
453,42196.1414284675,0.0,34.427451208566424,22.828033570214757
458,42196.17768504993,0.0,34.427451208566424,22.72803357021536
456,42196.17768505028,0.0,34.427451208566424,22.72803357021536
457,42196.17768505048,0.0,34.427451208566424,22.72803357021536
461,42209.604250611046,0.0,34.427451208566424,22.72803357021536
460,42209.60425061161,0.0,34.427451208566424,22.72803357021536
459,42209.74727883658,0.0,34.427451208566424,22.72803357021536
467,42209.94317120575,0.0,34.427451208566424,22.72803357021536
464,42209.94317120576,0.0,34.427451208566424,22.72803357021536
465,42209.9431712061,0.0,34.427451208566424,22.72803357021536
462,42209.94317120612,0.0,34.427451208566424,22.72803357021536
466,42209.94317120631,0.0,34.427451208566424,22.72803357021536
463,42209.943171206316,0.0,34.427451208566424,22.72803357021536
1433,42228.011062062884,0.0,41.075585154668886,25.817332233287743
1436,42228.01106206317,0.0,41.075585154668886,25.817332233287743
1439,42228.01106206317,0.0,41.075585154668886,31.027540011024143
1431,42228.011062063226,0.0,41.075585154668886,25.817332233287743
1432,42228.01106206344,0.0,41.075585154668886,25.817332233287743
1437,42228.01106206351,0.0,41.075585154668886,31.027540011021706
1434,42228.01106206352,0.0,41.075585154668886,25.817332233287743
1435,42228.01106206373,0.0,41.075585154668886,25.817332233287743
1438,42228.01106206373,0.0,41.075585154668886,31.02754001102022
470,42237.366311392,0.0,34.427451208566424,22.72803357021536
468,42237.36631139234,0.0,34.427451208566424,22.72803357021536
469,42237.36631139256,0.0,34.427451208566424,22.72803357021536
472,42237.47454169397,0.0,34.427451208566424,22.72803357021536
473,42237.61711595082,0.0,34.427451208566424,22.72803357021536
476,42237.61711595082,0.0,34.427451208566424,22.72803357021536
474,42237.617115951165,0.0,34.427451208566424,22.72803357021536
471,42237.61711595117,0.0,34.427451208566424,22.72803357021536
475,42237.61711595138,0.0,34.427451208566424,22.828033570214757
482,42301.16380989802,0.0,34.427451208566424,30.328297414827734
485,42301.163809898026,0.0,34.427451208566424,22.828033570214757
480,42301.16380989837,0.0,34.427451208566424,30.328297414825297
483,42301.16380989837,0.0,34.427451208566424,30.328297414825297
479,42301.16380989852,0.0,34.427451208566424,30.32829741482413
481,42301.16380989858,0.0,34.427451208566424,30.32829741482381
484,42301.16380989858,0.0,34.427451208566424,30.32829741482381
477,42301.16380989886,0.0,34.427451208566424,30.328297414821687
478,42301.16380989907,0.0,34.427451208566424,30.328297414820202
491,42324.76420130327,0.0,34.427451208566424,30.328297414827738
494,42324.76420130327,0.0,34.427451208566424,30.328297414827738
489,42324.764201303624,0.0,34.427451208566424,22.828033570214757
492,42324.764201303624,0.0,34.427451208566424,22.828033570214757
490,42324.76420130383,0.0,34.427451208566424,30.328297414823812
493,42324.76420130383,0.0,34.427451208566424,30.328297414823812
488,42324.76420130402,0.0,34.427451208566424,30.328297414824135
